episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
20,1.0,0.3223662285282738,2.6914442567806574,-83.9175569029793,-30.0,0.3333333333333333,0,1.0,False,True,0.6052168401597458,1,23.11822180235112,1599096085.6816425,in_progress
20,2.0,0.31950957274496883,2.685470297218839,-84.80533620688577,30.0,0.3333333333333333,6,1.0,False,True,0.6296261532934869,1,23.11822180235112,1599096085.7499626,in_progress
20,3.0,0.31231483494364165,2.6721645608329707,-86.89339025764008,-30.0,0.3333333333333333,0,1.0,False,True,0.6816613579549172,1,23.11822180235112,1599096085.8097792,in_progress
20,4.0,0.30539745731336976,2.6495119585317046,-88.31221108491555,-30.0,0.3333333333333333,0,1.0,False,True,0.7744483464562609,1,23.11822180235112,1599096085.8787448,in_progress
20,5.0,0.2976614077041651,2.6279264341267767,-89.83767077212673,-30.0,0.3333333333333333,0,1.0,False,True,0.8621663205908499,1,23.11822180235112,1599096085.9497283,in_progress
20,6.0,0.28596195108913675,2.6017405127688735,-92.69512654953846,-30.0,0.3333333333333333,0,1.0,False,True,0.9671671410064016,1,23.11822180235112,1599096086.0171857,in_progress
20,7.0,0.27536807980011224,2.581687391692426,-95.03913092431104,-30.0,0.3333333333333333,0,1.0,False,True,1.0465795034895666,2,23.11822180235112,1599096086.0843055,in_progress
20,8.0,0.2595878062689107,2.5544763757498656,-98.24160210152912,30.0,0.6666666666666666,7,1.0,False,True,1.153480805797555,2,23.11822180235112,1599096086.1510944,in_progress
20,9.0,0.2432301303351936,2.53153513925765,-101.3785793298673,0.0,0.3333333333333333,3,1.0,False,True,1.2417451399548463,2,23.11822180235112,1599096086.2216442,in_progress
20,10.0,0.2229940216892068,2.50263647515784,-104.81447420810714,-30.0,1.0,2,0.5,False,True,1.329064569188857,2,23.11822180235112,1599096086.2966084,in_progress
20,11.0,0.19670961163662926,2.46824330265761,-108.76717241419767,-30.0,0.3333333333333333,0,0.5,False,True,1.4542322589540637,2,23.11822180235112,1599096086.3538046,in_progress
20,12.0,0.1747641869165507,2.442857987283846,-112.16618254197793,0.0,0.6666666666666666,4,0.5,False,True,1.5445806872204257,2,23.11822180235112,1599096086.4270194,in_progress
20,13.0,0.14427133953279167,2.4113039592960503,-116.22029707022504,-30.0,0.3333333333333333,0,0.5,False,True,1.654311483798601,3,23.11822180235112,1599096086.4875696,in_progress
20,14.0,0.11646606214485615,2.386620777410088,-119.55413096287282,-30.0,0.3333333333333333,0,0.5,False,True,1.7369856841927105,3,23.11822180235112,1599096086.555935,in_progress
20,15.0,0.09132845671135953,2.36690881861755,-122.48443885751881,-30.0,0.3333333333333333,0,0.1,False,True,1.8006625055760765,3,23.11822180235112,1599096086.6160011,in_progress
20,16.0,0.05884593043413554,2.3425330752110494,-125.87818253127965,30.0,0.3333333333333333,6,0.1,False,True,1.8782867069077482,3,23.11822180235112,1599096086.6875396,in_progress
20,17.0,0.03789525627490778,2.3292442395077364,-128.09245523771392,0.0,0.6666666666666666,4,0.1,False,True,1.918010072929749,3,23.11822180235112,1599096086.748206,in_progress
20,18.0,0.013900732887219727,2.316603332407192,-130.7836636309418,-30.0,1.0,2,0.1,False,True,1.952543219588655,3,23.11822180235112,1599096086.8212,in_progress
20,19.0,-0.030972949827605137,2.291963536265669,-134.86797067296752,30.0,0.3333333333333333,6,0.1,False,True,1.960806765591032,3,23.11822180235112,1599096086.890949,in_progress
20,20.0,-0.07172201483588794,2.2720284156092188,-138.26597389520228,30.0,0.3333333333333333,6,0.1,False,True,1.9936664385617782,3,23.11822180235112,1599096086.9523108,in_progress
20,21.0,-0.09914168573830538,2.2574942701247536,-140.0557818854398,0.0,0.6666666666666666,4,0.1,False,True,2.028306766274658,3,23.11822180235112,1599096087.0213335,in_progress
20,22.0,-0.12776729238754664,2.2424776505688038,-141.74154331761255,-30.0,1.0,2,0.1,False,True,2.063809876474617,3,23.11822180235112,1599096087.0936685,in_progress
20,23.0,-0.183211337819846,2.2151664724323097,-144.7094246596298,-30.0,0.6666666666666666,1,0.001,False,False,2.1250967868096082,3,23.11822180235112,1599096087.1555967,in_progress
20,24.0,-0.2167465389401806,2.202061496341254,-146.78811605422862,30.0,0.6666666666666666,7,0.001,False,False,2.1477747955675746,3,23.11822180235112,1599096087.224522,in_progress
20,25.0,-0.26459837769899586,2.185291072926854,-149.5513083330339,0.0,0.6666666666666666,4,0.001,False,False,2.1720021898950463,3,23.11822180235112,1599096087.2903523,in_progress
20,26.0,-0.3150266766072454,2.16466440714746,-151.33347234583482,-30.0,0.3333333333333333,0,0.001,False,False,2.2099827292412932,3,23.11822180235112,1599096087.3491933,in_progress
20,27.0,-0.34449994399789907,2.153548804813058,-152.40159960443884,-30.0,0.3333333333333333,0,0.001,False,False,2.22821919414071,3,23.11822180235112,1599096087.425085,in_progress
20,28.0,-0.3874320960448406,2.144086694114467,-155.08682200428152,0.0,1.0,5,0.001,True,False,2.2264174996527464,3,23.11822180235112,1599096087.4894419,off_track
21,1.0,0.6601305688629112,1.5939953908005629,-62.600179355744324,-30.0,1.0,2,1.0,False,True,0.6048373622982134,9,23.11822180235112,1599096087.8466818,in_progress
21,2.0,0.6604882592781052,1.5936691405943058,-62.52185556930471,30.0,1.0,8,1.0,False,True,0.6068626024123545,9,23.11822180235112,1599096087.906594,in_progress
21,3.0,0.6652664370484793,1.5856511390026564,-62.44317780148991,0.0,0.3333333333333333,3,1.0,False,True,0.6472095597847234,9,23.11822180235112,1599096087.9732416,in_progress
21,4.0,0.6729028631119729,1.5687928518906507,-62.670472347821544,-30.0,1.0,2,1.0,False,True,0.7263799973411755,9,23.11822180235112,1599096088.0324972,in_progress
21,5.0,0.6803291599941926,1.5449045001583728,-63.78963810776067,30.0,1.0,8,1.0,False,True,0.8305909852390096,9,23.11822180235112,1599096088.1087222,in_progress
21,6.0,0.6984854811765372,1.4913903040197594,-65.54233114731312,-30.0,1.0,2,1.0,False,True,1.048933508843415,9,23.11822180235112,1599096088.1669867,in_progress
21,7.0,0.7136901694506909,1.4474882897349786,-66.6427121207325,0.0,1.0,5,1.0,False,True,1.236622739959349,10,23.11822180235112,1599096088.239266,in_progress
21,8.0,0.7335424965335096,1.3893248047892734,-67.80905861824334,30.0,1.0,8,1.0,False,True,1.4844708966473066,10,23.11822180235112,1599096088.299475,in_progress
21,9.0,0.758543707529002,1.3245587941301074,-68.10613358456183,30.0,1.0,8,0.5,False,True,1.6916499705002543,10,23.11822180235112,1599096088.3612068,in_progress
21,10.0,0.7866849076594379,1.268622600451732,-66.87774370041863,30.0,0.3333333333333333,6,0.5,False,True,1.9404852346201942,11,23.11822180235112,1599096088.433569,in_progress
21,11.0,0.8183652798746405,1.2187825833467003,-64.71877740473066,-30.0,1.0,2,0.5,False,True,2.18408111361046,11,23.11822180235112,1599096088.5019782,in_progress
21,12.0,0.8482448094309681,1.1729678681174551,-63.05286571976591,0.0,1.0,5,0.5,False,True,2.271071784367927,11,23.11822180235112,1599096088.5739005,in_progress
21,13.0,0.883187563158888,1.1151592716836947,-61.98288728325374,-30.0,1.0,2,0.5,False,True,2.5246895568058076,12,23.11822180235112,1599096088.630383,in_progress
21,14.0,0.9084854855315628,1.0704133171375319,-61.683662301801085,0.0,0.6666666666666666,4,0.5,False,True,2.714386707690586,12,23.11822180235112,1599096088.6939316,in_progress
21,15.0,0.942350994080119,1.007933389138504,-61.636178358239825,30.0,0.3333333333333333,6,0.1,False,True,2.840224747852728,12,23.11822180235112,1599096088.762666,in_progress
21,16.0,0.9733885369081056,0.9589745550901722,-60.695417657943516,30.0,0.6666666666666666,7,0.1,False,True,2.9354039292962626,12,23.11822180235112,1599096088.8329728,in_progress
21,17.0,1.0015442538358799,0.9211206460709992,-59.26831703167564,0.0,0.6666666666666666,4,0.1,False,True,3.101417196916839,12,23.11822180235112,1599096088.901073,in_progress
21,18.0,1.0326587444662962,0.8824231834631336,-57.68222426058413,0.0,0.6666666666666666,4,0.1,False,True,3.280731690878215,13,23.11822180235112,1599096088.9616804,in_progress
21,19.0,1.0611758618275628,0.8458804556479195,-56.61258424876892,0.0,0.6666666666666666,4,0.1,False,True,3.4464996736563975,13,23.11822180235112,1599096089.030261,in_progress
21,20.0,1.0865152188222675,0.8153834294660055,-55.58331983135381,0.0,0.3333333333333333,3,0.1,False,True,3.492890776608304,13,23.11822180235112,1599096089.1024005,in_progress
21,21.0,1.1203796860726796,0.7740197968267615,-54.54575919374022,-30.0,0.3333333333333333,0,0.1,False,True,3.492890776608304,13,23.11822180235112,1599096089.1715212,in_progress
21,22.0,1.1424563385302153,0.7448056237801804,-54.31226767902032,30.0,1.0,8,0.1,False,True,3.5429406895213664,13,23.11822180235112,1599096089.2400699,in_progress
21,23.0,1.1661801246979189,0.710881177294447,-54.513466532381095,-30.0,0.6666666666666666,1,0.1,False,True,3.663231121480426,13,23.11822180235112,1599096089.3005545,in_progress
21,24.0,1.1911277660860855,0.6786314167193296,-54.13508700134711,-30.0,1.0,2,0.1,False,False,3.787860563202641,13,23.11822180235112,1599096089.37682,in_progress
21,25.0,1.2220383690508492,0.6274482756121762,-55.352057410262915,-30.0,0.6666666666666666,1,0.001,False,False,3.948396467021567,14,23.11822180235112,1599096089.4429789,in_progress
21,26.0,1.2507163936963122,0.5752894013561363,-56.75083614300426,-30.0,1.0,2,0.001,False,False,4.099883879242716,14,23.11822180235112,1599096089.5081275,in_progress
21,27.0,1.273955196876448,0.5210926894336274,-59.10375355153754,30.0,1.0,8,0.001,False,False,4.145729477820437,14,23.11822180235112,1599096089.5693254,in_progress
21,28.0,1.29284143490125,0.4708998309747775,-61.36061921588453,30.0,0.3333333333333333,6,0.001,False,False,4.145729477820437,14,23.11822180235112,1599096089.6354544,in_progress
21,29.0,1.3147391618767357,0.41781577854984153,-62.7588557941064,30.0,1.0,8,0.001,True,False,4.145729477820437,14,23.11822180235112,1599096089.696049,off_track
22,1.0,1.6771810172978037,1.2100600142229925,4.570356289099855,30.0,0.3333333333333333,6,1.0,False,True,0.6069227823270504,16,23.11822180235112,1599096090.1024618,in_progress
22,2.0,1.680078620714112,1.2111935732976569,4.787588911037764,-30.0,0.3333333333333333,0,1.0,False,True,0.6200010309377862,16,23.11822180235112,1599096090.1661232,in_progress
22,3.0,1.6891566234067148,1.2154892305000256,5.680433294839567,-30.0,1.0,2,1.0,False,True,0.6614061380882719,16,23.11822180235112,1599096090.2360964,in_progress
22,4.0,1.7105646015500133,1.2196950428428175,6.186403171081856,0.0,0.6666666666666666,4,1.0,False,True,0.7556116783851069,16,23.11822180235112,1599096090.300477,in_progress
22,5.0,1.7425881283479132,1.2275254537838822,7.204473631184193,0.0,1.0,5,1.0,False,True,0.8974237109206584,17,23.11822180235112,1599096090.3750827,in_progress
22,6.0,1.789203211692676,1.2393645232354067,8.558403400064108,30.0,1.0,8,1.0,False,True,1.1041082470775232,17,23.11822180235112,1599096090.4361694,in_progress
22,7.0,1.8443596105928672,1.2549321465202612,10.170470992050937,30.0,0.6666666666666666,7,1.0,False,True,1.351832617674549,17,23.11822180235112,1599096090.507111,in_progress
22,8.0,1.900131378438742,1.279045129793732,13.368021876310364,-30.0,0.6666666666666666,1,1.0,False,True,1.6067068062903687,18,23.11822180235112,1599096090.5685098,in_progress
22,9.0,1.9425272784635508,1.3007463002986164,16.019822033006605,0.0,0.6666666666666666,4,1.0,False,True,1.803602249195653,18,23.11822180235112,1599096090.642569,in_progress
22,10.0,1.9802764045084442,1.319585091120407,17.83084363297889,-30.0,0.3333333333333333,0,1.0,False,True,1.9780726067305812,18,23.11822180235112,1599096090.7047977,in_progress
22,11.0,2.014983651264455,1.3349350103292161,18.792447693394795,30.0,0.3333333333333333,6,1.0,False,True,2.1370811361228523,19,23.11822180235112,1599096090.770954,in_progress
22,12.0,2.053706111475938,1.352633198579111,19.822792247203942,0.0,0.3333333333333333,3,1.0,False,True,2.314892512167431,19,23.11822180235112,1599096090.8359625,in_progress
22,13.0,2.0890661646912485,1.3714703803841686,21.259238599463252,30.0,0.3333333333333333,6,1.0,False,True,2.4777472236230795,19,23.11822180235112,1599096090.9070587,in_progress
