Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
43,2.0,0.0,0.0,519.0,3.0,86.0,2307.0,0.0,43.50799999999999,0.0,0.0,453.4107127189636,,,,,,,,,,,,,,,,,,,,,19.007374285069684,13.285120937786738,41.915281092576585,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,0.0,547.0,4.0,28.0,2335.0,0.0,11.206999999999994,0.0,0.0,455.62048387527466,,,,,,,,,,,,,,,,,,,,,2.8182218211012757,3.438977586747083,11.139229018027194,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,0.0,663.0,5.0,116.0,2451.0,0.0,66.11299999999997,0.0,0.0,463.79150199890137,,,,,,,,,,,,,,,,,,,,,22.412791041648152,19.649292199464167,63.57669293210093,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,0.0,753.0,6.0,90.0,2541.0,0.0,55.40500000000001,0.0,0.0,470.13110184669495,,,,,,,,,,,,,,,,,,,,,20.98894798059539,16.045668595106196,53.5695642459924,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,0.0,841.0,7.0,88.0,2629.0,0.0,47.406,0.0,0.0,476.42595410346985,,,,,,,,,,,,,,,,,,,,,19.460081600683505,13.845548643086179,45.73925207121105,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,0.0,877.0,8.0,36.0,2665.0,0.0,14.108999999999991,0.0,0.0,479.12070178985596,,,,,,,,,,,,,,,,,,,,,3.314016756745871,4.268179640532688,14.003699095853005,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,0.0,966.0,9.0,89.0,2754.0,0.0,55.605999999999995,0.0,0.0,485.4069707393646,,,,,,,,,,,,,,,,,,,,,22.904744568738185,16.42550614463461,53.621098832214514,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,0.0,1161.0,10.0,195.0,2949.0,0.0,104.51499999999996,0.0,0.0,499.11076521873474,,,,,,,,,,,,,,,,,,,,,50.05913648358289,30.822759245813234,94.8483167024038,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,0.0,1210.0,11.0,49.0,2998.0,0.0,28.80600000000002,0.0,0.0,502.6826066970825,,,,,,,,,,,,,,,,,,,,,9.934297184978139,9.011763368354268,28.347567004941006,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,0.0,1324.0,12.0,114.0,3112.0,0.0,81.30699999999999,0.0,0.0,510.6434497833252,,,,,,,,,,,,,,,,,,,,,32.86049656789677,23.883140184379094,77.63854193319295,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
