episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
0,1.0,0.3225463384508616,2.6911297528960247,-84.01172650769084,30.0,0.3333333333333333,6,1.0,False,True,0.6066511723821799,1,23.11822180235112,1599095949.1453028,in_progress
0,2.0,0.32304968912568377,2.687007603769218,-83.99890175920186,0.0,0.6666666666666666,4,1.0,False,True,0.6246117865501382,1,23.11822180235112,1599095949.174003,in_progress
0,3.0,0.3241736854840095,2.6794426426645295,-83.92329923080683,-30.0,0.3333333333333333,0,1.0,False,True,0.6577280042590665,1,23.11822180235112,1599095949.220724,in_progress
0,4.0,0.3253742904465111,2.6681891284101424,-83.91782288688616,-30.0,0.6666666666666666,1,1.0,False,True,0.706652021489108,1,23.11822180235112,1599095949.284706,in_progress
0,5.0,0.3261106884550036,2.6404308750715075,-84.4740920311912,30.0,1.0,8,1.0,False,True,0.8259721530189451,1,23.11822180235112,1599095949.3519201,in_progress
0,6.0,0.32691625295021487,2.611062150061494,-85.0052157013391,30.0,0.6666666666666666,7,1.0,False,True,0.9522311013874308,1,23.11822180235112,1599095949.423466,in_progress
0,7.0,0.33188575190296793,2.5661648242743835,-84.80539410508133,0.0,1.0,5,1.0,False,True,1.1475292049700356,2,23.11822180235112,1599095949.4861097,in_progress
0,8.0,0.33787736180001116,2.527794790522454,-84.21996523531011,30.0,0.3333333333333333,6,1.0,False,True,1.3140573475851614,2,23.11822180235112,1599095949.5567682,in_progress
0,9.0,0.34806707742317017,2.468792804737193,-83.27440071514783,30.0,0.3333333333333333,6,1.0,False,True,1.573024549871303,2,23.11822180235112,1599095949.6278336,in_progress
0,10.0,0.3632187818631035,2.41664439254295,-81.16193036091532,-30.0,1.0,2,1.0,False,True,1.8068287492805555,3,23.11822180235112,1599095949.684254,in_progress
0,11.0,0.3746259753846334,2.3839768992426382,-79.68249579524563,-30.0,0.3333333333333333,0,1.0,False,True,1.954824511975289,3,23.11822180235112,1599095949.758681,in_progress
0,12.0,0.39002512520649874,2.33052362400376,-78.42421071725096,0.0,0.3333333333333333,3,1.0,False,True,2.1954461343171574,3,23.11822180235112,1599095949.824196,in_progress
0,13.0,0.4003567188199847,2.2864828028881967,-78.12517151432758,0.0,1.0,5,1.0,False,True,2.391118956273568,4,23.11822180235112,1599095949.8876047,in_progress
0,14.0,0.41299814170881766,2.2367756612298586,-77.63799147110362,-30.0,0.3333333333333333,0,1.0,False,True,2.612919277540727,4,23.11822180235112,1599095949.9577372,in_progress
0,15.0,0.4230073509560008,2.1824522038513803,-78.07131301381222,0.0,1.0,5,1.0,False,True,2.8520846359727803,4,23.11822180235112,1599095950.0282714,in_progress
0,16.0,0.4298788498535252,2.1333515091388233,-78.92021705970076,-30.0,1.0,2,1.0,False,True,3.0649161406234215,5,23.11822180235112,1599095950.0956042,in_progress
0,17.0,0.4367192958048184,2.0690271815231656,-80.2524002766025,-30.0,0.6666666666666666,1,1.0,False,True,3.33796888907417,5,23.11822180235112,1599095950.1647277,in_progress
0,18.0,0.4364493503322319,2.0186545888215615,-82.32423539935097,30.0,1.0,8,1.0,False,True,3.544766292798059,5,23.11822180235112,1599095950.2280257,in_progress
0,19.0,0.4324607161359315,1.9551067372457132,-85.2030186808663,-30.0,1.0,2,1.0,False,True,3.800761454920145,6,23.11822180235112,1599095950.2933109,in_progress
0,20.0,0.4297276951377981,1.914024653658747,-86.67888676561722,30.0,1.0,8,1.0,False,True,3.9430044902547525,6,23.11822180235112,1599095950.362761,in_progress
0,21.0,0.42471558335122345,1.8386894533566194,-88.74378254198498,-30.0,1.0,2,1.0,False,True,4.235990737071929,6,23.11822180235112,1599095950.4258943,in_progress
0,22.0,0.41904658869170247,1.7715287122482413,-90.33376499941788,30.0,0.3333333333333333,6,0.5,False,True,4.495205335824324,7,23.11822180235112,1599095950.49465,in_progress
0,23.0,0.4129975732562399,1.7177092074977318,-91.70957376452947,0.0,0.6666666666666666,4,0.5,False,True,4.639491671862098,7,23.11822180235112,1599095950.5655751,in_progress
0,24.0,0.4065353186528941,1.65104872718442,-92.73901806786665,-30.0,0.3333333333333333,0,0.5,False,True,4.882609732265321,7,23.11822180235112,1599095950.6268737,in_progress
0,25.0,0.3988049097714937,1.6043770850577919,-94.01094302722751,30.0,0.6666666666666666,7,0.5,False,True,5.04644322492027,8,23.11822180235112,1599095950.7074633,in_progress
0,26.0,0.39021425425905115,1.5553563968446749,-95.22580197636242,-30.0,0.6666666666666666,1,0.5,False,True,5.217584574337572,8,23.11822180235112,1599095950.7719707,in_progress
0,27.0,0.38348291155081154,1.513756524269383,-95.90832628012873,-30.0,0.3333333333333333,0,0.1,False,True,5.246400157089894,8,23.11822180235112,1599095950.832719,in_progress
0,28.0,0.37394550924791925,1.4779334141874607,-97.28937271358275,0.0,1.0,5,0.1,False,True,5.354110237159923,8,23.11822180235112,1599095950.9052396,in_progress
0,29.0,0.36293840022828067,1.4429685861487889,-98.85372980211962,0.0,0.3333333333333333,3,0.1,False,True,5.45525041493792,8,23.11822180235112,1599095950.9711022,in_progress
0,30.0,0.35193528034368277,1.405899661309417,-100.10914503489089,-30.0,1.0,2,0.1,False,True,5.564042334213906,9,23.11822180235112,1599095951.0333343,in_progress
0,31.0,0.3473930853848367,1.3905824633355057,-100.5650493260578,0.0,1.0,5,0.1,False,True,5.609006398611735,9,23.11822180235112,1599095951.1028755,in_progress
0,32.0,0.32918956776311104,1.33706995796317,-102.42974315404858,30.0,0.3333333333333333,6,0.1,False,True,5.760609147952721,9,23.11822180235112,1599095951.169274,in_progress
0,33.0,0.31721261828061603,1.2961089257307998,-103.06652953051321,30.0,0.6666666666666666,7,0.1,False,True,5.881250106409923,9,23.11822180235112,1599095951.2287118,in_progress
0,34.0,0.30887260935566485,1.2514981231456401,-102.62938397508299,-30.0,0.6666666666666666,1,0.1,False,True,5.8818733933465355,9,23.11822180235112,1599095951.2931845,in_progress
0,35.0,0.30340763617707195,1.2229080336334057,-102.3992122043853,-30.0,1.0,2,0.1,False,True,5.8818733933465355,9,23.11822180235112,1599095951.3719804,in_progress
0,36.0,0.28488909792480616,1.1496831745668012,-102.98434840419924,0.0,0.6666666666666666,4,0.001,False,False,6.029294534539363,9,23.11822180235112,1599095951.4318645,in_progress
0,37.0,0.2731508700110351,1.110385838621281,-103.60733017417218,-30.0,0.3333333333333333,0,0.001,False,False,6.126748751595,9,23.11822180235112,1599095951.503113,in_progress
0,38.0,0.25939434885467566,1.0746419673643537,-104.79120076219597,-30.0,0.3333333333333333,0,0.001,False,False,6.206819159704537,9,23.11822180235112,1599095951.565386,in_progress
0,39.0,0.2429974538718141,1.0377890511213583,-106.30261285914459,0.0,0.3333333333333333,3,0.001,False,False,6.283213212628507,10,23.11822180235112,1599095951.6346831,in_progress
0,40.0,0.22491301046447063,0.9993741258362037,-107.8652445805704,0.0,0.6666666666666666,4,0.001,False,False,6.3600827060714415,10,23.11822180235112,1599095951.7047603,in_progress
0,41.0,0.2016845736787022,0.9530062788631559,-109.71605849050623,30.0,0.3333333333333333,6,0.001,True,False,6.44896968501453,10,23.11822180235112,1599095951.7617123,off_track
1,1.0,0.6602506912365784,1.59414655792628,-62.58447530521889,-30.0,0.6666666666666666,1,1.0,False,True,0.6045704830981276,9,23.11822180235112,1599095952.2992013,in_progress
1,2.0,0.6639213339449228,1.586741445584865,-62.62171066152704,30.0,0.3333333333333333,6,1.0,False,True,0.64008961991101,9,23.11822180235112,1599095952.3677738,in_progress
1,3.0,0.6781843285179269,1.569270523965747,-61.65346309044135,0.0,1.0,5,1.0,False,True,0.7370517711687196,9,23.11822180235112,1599095952.4389994,in_progress
1,4.0,0.6932144021462538,1.5529915315880622,-60.31491876982951,30.0,1.0,8,1.0,False,True,0.8314866238978356,9,23.11822180235112,1599095952.4974384,in_progress
1,5.0,0.7156624141565177,1.5275540037811957,-58.68602048195701,30.0,0.6666666666666666,7,1.0,False,True,0.9769926444871304,9,23.11822180235112,1599095952.5664992,in_progress
1,6.0,0.7520939127394027,1.4916044582515595,-55.83299032819851,0.0,0.3333333333333333,3,1.0,False,True,1.197427677273162,9,23.11822180235112,1599095952.636883,in_progress
1,7.0,0.7931646475944284,1.4566810244847028,-52.49592168654888,0.0,0.3333333333333333,3,1.0,False,True,1.4273769249092447,10,23.11822180235112,1599095952.7075524,in_progress
1,8.0,0.8180408673911359,1.4379179926897678,-50.45940332335887,0.0,1.0,5,1.0,False,True,1.5733099757177362,10,23.11822180235112,1599095952.774051,in_progress
1,9.0,0.8441481224467182,1.4187384001657042,-48.57472809788918,30.0,0.6666666666666666,7,1.0,False,True,1.7131414623577632,10,23.11822180235112,1599095952.835731,in_progress
1,10.0,0.8740725282212337,1.3981916780848087,-46.472083198446455,0.0,0.3333333333333333,3,1.0,False,True,1.8694192698557808,11,23.11822180235112,1599095952.9068582,in_progress
1,11.0,0.908022169411938,1.377826577803445,-43.5116512811593,-30.0,0.6666666666666666,1,1.0,False,True,2.0385235201828196,11,23.11822180235112,1599095952.9767306,in_progress
1,12.0,0.9422299811884528,1.355767128433433,-41.66747279619101,0.0,0.3333333333333333,3,1.0,False,True,2.2421268379594017,11,23.11822180235112,1599095953.0459712,in_progress
1,13.0,0.9697834952050968,1.336283896222984,-40.75049898054434,0.0,0.3333333333333333,3,1.0,False,True,2.3872474940059547,11,23.11822180235112,1599095953.1185942,in_progress
1,14.0,0.9905738620655327,1.3220074308148564,-40.07459416156866,30.0,1.0,8,1.0,False,True,2.495855216625166,11,23.11822180235112,1599095953.1896827,in_progress
1,15.0,1.0145724335384796,1.3082179829022471,-38.93295352173432,0.0,0.6666666666666666,4,1.0,False,True,2.61556778138376,12,23.11822180235112,1599095953.2437303,in_progress
1,16.0,1.048059404349543,1.2895976723277702,-37.38215566400243,0.0,1.0,5,1.0,False,True,2.7813058922772305,12,23.11822180235112,1599095953.3149,in_progress
1,17.0,1.0906135242063195,1.2642192549968387,-36.12656538302367,30.0,1.0,8,1.0,False,True,3.0145858017351883,12,23.11822180235112,1599095953.3801334,in_progress
1,18.0,1.1305296574044983,1.2435573044243615,-34.50959252861094,0.0,1.0,5,1.0,False,True,3.206302512390416,13,23.11822180235112,1599095953.4470005,in_progress
1,19.0,1.1920293198471894,1.2191330516928893,-31.19539142950288,0.0,0.3333333333333333,3,1.0,False,True,3.4971565136705864,13,23.11822180235112,1599095953.5155494,in_progress
1,20.0,1.2442172260120736,1.1991470103553685,-28.889047618751604,0.0,1.0,5,1.0,False,True,3.7319935310179906,13,23.11822180235112,1599095953.5794563,in_progress
1,21.0,1.2899356397946953,1.181895496804782,-27.354389079827296,0.0,0.3333333333333333,3,1.0,False,True,3.937578855830522,14,23.11822180235112,1599095953.6474636,in_progress
1,22.0,1.3342735695616765,1.1668313527276255,-25.721425552550556,-30.0,1.0,2,1.0,False,True,4.136048242245254,14,23.11822180235112,1599095953.7115088,in_progress
1,23.0,1.3672597442862409,1.1543486128106761,-25.023687047873118,-30.0,0.6666666666666666,1,1.0,False,True,4.262466424006618,14,23.11822180235112,1599095953.7783892,in_progress
1,24.0,1.4200795924097278,1.1312564869983492,-24.771172626248916,0.0,0.6666666666666666,4,1.0,False,True,4.490113344426009,15,23.11822180235112,1599095953.847022,in_progress
1,25.0,1.4671565156072974,1.1094018232156904,-24.808345883981975,-30.0,1.0,2,1.0,False,True,4.692963629565301,15,23.11822180235112,1599095953.9195569,in_progress
1,26.0,1.5074131319365291,1.0862037464028655,-25.830363451088587,0.0,0.3333333333333333,3,0.5,False,True,4.832196827704665,15,23.11822180235112,1599095953.9811578,in_progress
1,27.0,1.5430451150510012,1.0634921468832985,-26.99872169906832,30.0,0.6666666666666666,7,0.5,False,True,4.977955482653042,15,23.11822180235112,1599095954.04694,in_progress
1,28.0,1.5832903002873122,1.0434613738259195,-26.868807583658196,30.0,0.3333333333333333,6,0.5,False,True,5.144534282613058,16,23.11822180235112,1599095954.1139305,in_progress
1,29.0,1.6168154403847415,1.0291896819111115,-26.27520232256771,-30.0,0.3333333333333333,0,0.5,False,True,5.284135294986518,16,23.11822180235112,1599095954.1900032,in_progress
1,30.0,1.6494771680563363,1.0146609981483936,-25.958950687989404,0.0,1.0,5,0.5,False,True,5.419924448164316,16,23.11822180235112,1599095954.2670798,in_progress
1,31.0,1.6923235451477354,0.992688645755671,-26.25906614221053,30.0,0.3333333333333333,6,0.5,False,True,5.545721527364117,16,23.11822180235112,1599095954.3155453,in_progress
1,32.0,1.7163394293469403,0.9822866745668116,-25.988265194773017,-30.0,0.6666666666666666,1,0.5,False,True,5.642631052203738,16,23.11822180235112,1599095954.3867931,in_progress
1,33.0,1.7601205544399339,0.9629520791857743,-25.607636674585194,30.0,0.3333333333333333,6,0.5,False,True,5.819082132936698,17,23.11822180235112,1599095954.4505298,in_progress
1,34.0,1.791014500735846,0.9498597740317472,-25.230229106136584,-30.0,1.0,2,0.1,False,True,5.943913716481715,17,23.11822180235112,1599095954.5134618,in_progress
1,35.0,1.8252062593370308,0.9358457162927948,-24.788417890896685,-30.0,1.0,2,0.1,False,True,6.082346641347809,17,23.11822180235112,1599095954.5881844,in_progress
1,36.0,1.8760902124047305,0.9102181344378579,-25.299929139447073,-30.0,0.6666666666666666,1,0.1,False,True,6.247633043649238,17,23.11822180235112,1599095954.6558423,in_progress
1,37.0,1.9138334146654423,0.8861615938801541,-26.68019898882098,0.0,1.0,5,0.1,False,True,6.392046245324992,17,23.11822180235112,1599095954.7252429,in_progress
1,38.0,1.9701859239323034,0.8482360023654186,-28.66463302226393,0.0,0.3333333333333333,3,0.1,False,True,6.606266386488787,18,23.11822180235112,1599095954.790272,in_progress
1,39.0,2.0180647619347645,0.815693638289603,-30.026091793506083,30.0,0.3333333333333333,6,0.1,False,True,6.7806500413355915,18,23.11822180235112,1599095954.8572247,in_progress
1,40.0,2.0537022133920644,0.7942410460061856,-30.211043540424818,-30.0,0.6666666666666666,1,0.1,False,True,6.917432726544251,18,23.11822180235112,1599095954.9237256,in_progress
1,41.0,2.0866345216338207,0.7734686270608035,-30.5644190898424,0.0,1.0,5,0.1,False,True,7.043157686234844,18,23.11822180235112,1599095954.9977407,in_progress
1,42.0,2.1216750317512774,0.7488644963770552,-31.41052548896331,0.0,1.0,5,0.1,False,False,7.1751502929716295,19,23.11822180235112,1599095955.0605078,in_progress
1,43.0,2.1666434822002554,0.7185886972231526,-31.984225713668287,0.0,1.0,5,0.001,False,False,7.345464871713041,19,23.11822180235112,1599095955.137843,in_progress
1,44.0,2.2309209007840027,0.6782009426290946,-32.06090730246137,30.0,1.0,8,0.001,False,False,7.600262606565968,19,23.11822180235112,1599095955.1911945,in_progress
1,45.0,2.285499924901166,0.6442556339063286,-32.03011919902762,-30.0,0.6666666666666666,1,0.001,False,False,7.80961245237627,20,23.11822180235112,1599095955.2599194,in_progress
1,46.0,2.3212261874561033,0.6234106231800686,-31.687262371051375,0.0,0.3333333333333333,3,0.001,False,False,7.947606403570669,20,23.11822180235112,1599095955.331744,in_progress
1,47.0,2.384313753887377,0.58596460087471,-31.4120010062374,-30.0,0.6666666666666666,1,0.001,False,False,8.214582041309153,20,23.11822180235112,1599095955.3939502,in_progress
1,48.0,2.427450614236293,0.5603078724382162,-31.299688383462865,0.0,1.0,5,0.001,True,False,8.381906093249615,20,23.11822180235112,1599095955.4627073,off_track
2,1.0,1.677594329070211,1.209885433768394,4.584276865950776,-30.0,1.0,2,1.0,False,True,0.6085931628496786,16,23.11822180235112,1599095957.0237324,in_progress
2,2.0,1.6801018989731815,1.2087604831104461,4.244058873426274,-30.0,0.3333333333333333,0,1.0,False,True,0.6186892354865497,16,23.11822180235112,1599095957.0698187,in_progress
2,3.0,1.6865883110367452,1.2082906344505284,3.992586033011514,0.0,1.0,5,1.0,False,True,0.6462207159917133,16,23.11822180235112,1599095957.1418412,in_progress
